113414.29, 5350.1360414, N, 1738.7722814, E, Depth: 2.11, X: -164.074, Y: -84.694
113414.34, 5350.1359898, N, 1738.7722442, E, Depth: 2.1, X: -164.17, Y: -84.734
113414.39, 5350.1359388, N, 1738.7722076, E, Depth: 2.1, X: -164.265, Y: -84.775
113414.44, 5350.1358872, N, 1738.7721704, E, Depth: 2.1, X: -164.361, Y: -84.816
113414.49, 5350.1358356, N, 1738.7721326, E, Depth: 2.1, X: -164.457, Y: -84.857
113414.54, 5350.1357816, N, 1738.7720960, E, Depth: 2.09, X: -164.557, Y: -84.898
113414.59, 5350.1357282, N, 1738.7720588, E, Depth: 2.09, X: -164.655, Y: -84.938
113414.64, 5350.1356754, N, 1738.7720216, E, Depth: 2.09, X: -164.754, Y: -84.979
113414.69, 5350.1356220, N, 1738.7719844, E, Depth: 2.09, X: -164.852, Y: -85.02
113414.74, 5350.1355704, N, 1738.7719466, E, Depth: 2.09, X: -164.948, Y: -85.061
113414.79, 5350.1355182, N, 1738.7719088, E, Depth: 2.09, X: -165.045, Y: -85.103
113414.84, 5350.1354666, N, 1738.7718710, E, Depth: 2.09, X: -165.141, Y: -85.144
113414.89, 5350.1354144, N, 1738.7718332, E, Depth: 2.09, X: -165.238, Y: -85.186
113414.94, 5350.1353616, N, 1738.7717960, E, Depth: 2.08, X: -165.336, Y: -85.226
113414.99, 5350.1353088, N, 1738.7717588, E, Depth: 2.08, X: -165.434, Y: -85.267
113415.04, 5350.1352560, N, 1738.7717216, E, Depth: 2.08, X: -165.531, Y: -85.308
113415.09, 5350.1352038, N, 1738.7716838, E, Depth: 2.08, X: -165.629, Y: -85.349
113415.14, 5350.1351516, N, 1738.7716472, E, Depth: 2.07, X: -165.725, Y: -85.39
113415.19, 5350.1350994, N, 1738.7716100, E, Depth: 2.07, X: -165.822, Y: -85.431
113415.24, 5350.1350472, N, 1738.7715728, E, Depth: 2.07, X: -165.919, Y: -85.471
113415.29, 5350.1349950, N, 1738.7715356, E, Depth: 2.07, X: -166.016, Y: -85.512
113415.34, 5350.1349428, N, 1738.7714984, E, Depth: 2.08, X: -166.113, Y: -85.553
113415.39, 5350.1348906, N, 1738.7714612, E, Depth: 2.08, X: -166.21, Y: -85.594
113415.44, 5350.1348378, N, 1738.7714240, E, Depth: 2.08, X: -166.307, Y: -85.634
113415.49, 5350.1347856, N, 1738.7713874, E, Depth: 2.08, X: -166.404, Y: -85.675
113415.54, 5350.1347334, N, 1738.7713484, E, Depth: 2.07, X: -166.501, Y: -85.718
113415.59, 5350.1346812, N, 1738.7713100, E, Depth: 2.07, X: -166.598, Y: -85.76
113415.64, 5350.1346290, N, 1738.7712716, E, Depth: 2.07, X: -166.695, Y: -85.802
113415.69, 5350.1345762, N, 1738.7712332, E, Depth: 2.07, X: -166.792, Y: -85.844
113415.74, 5350.1345234, N, 1738.7711972, E, Depth: 2.06, X: -166.89, Y: -85.884
113415.79, 5350.1344712, N, 1738.7711606, E, Depth: 2.06, X: -166.987, Y: -85.924
113415.84, 5350.1344184, N, 1738.7711234, E, Depth: 2.06, X: -167.085, Y: -85.965
113415.89, 5350.1343662, N, 1738.7710868, E, Depth: 2.06, X: -167.182, Y: -86.005
113415.94, 5350.1343134, N, 1738.7710496, E, Depth: 2.06, X: -167.28, Y: -86.046
113415.99, 5350.1342606, N, 1738.7710124, E, Depth: 2.06, X: -167.378, Y: -86.086
113416.04, 5350.1342084, N, 1738.7709752, E, Depth: 2.06, X: -167.475, Y: -86.127
113416.09, 5350.1341556, N, 1738.7709386, E, Depth: 2.06, X: -167.573, Y: -86.167
113416.14, 5350.1341040, N, 1738.7709008, E, Depth: 2.05, X: -167.669, Y: -86.209
113416.19, 5350.1340518, N, 1738.7708636, E, Depth: 2.05, X: -167.765, Y: -86.25
113416.24, 5350.1339996, N, 1738.7708264, E, Depth: 2.05, X: -167.862, Y: -86.291
113416.29, 5350.1339474, N, 1738.7707892, E, Depth: 2.05, X: -167.959, Y: -86.332
113416.34, 5350.1338952, N, 1738.7707514, E, Depth: 2.04, X: -168.056, Y: -86.373
113416.39, 5350.1338430, N, 1738.7707136, E, Depth: 2.04, X: -168.153, Y: -86.414
113416.44, 5350.1337908, N, 1738.7706764, E, Depth: 2.04, X: -168.249, Y: -86.455
113416.49, 5350.1337386, N, 1738.7706386, E, Depth: 2.04, X: -168.346, Y: -86.497
113416.54, 5350.1336852, N, 1738.7706008, E, Depth: 2.04, X: -168.445, Y: -86.538
113416.59, 5350.1336324, N, 1738.7705630, E, Depth: 2.04, X: -168.544, Y: -86.579
113416.64, 5350.1335796, N, 1738.7705252, E, Depth: 2.04, X: -168.642, Y: -86.621
113416.69, 5350.1335268, N, 1738.7704874, E, Depth: 2.04, X: -168.74, Y: -86.663
113416.74, 5350.1334758, N, 1738.7704484, E, Depth: 2.03, X: -168.834, Y: -86.705
113416.79, 5350.1334242, N, 1738.7704100, E, Depth: 2.03, X: -168.93, Y: -86.747
113416.84, 5350.1333726, N, 1738.7703716, E, Depth: 2.03, X: -169.026, Y: -86.789
113416.89, 5350.1333210, N, 1738.7703332, E, Depth: 2.03, X: -169.121, Y: -86.832
113416.94, 5350.1332676, N, 1738.7702942, E, Depth: 2.04, X: -169.22, Y: -86.874
113416.99, 5350.1332154, N, 1738.7702552, E, Depth: 2.04, X: -169.317, Y: -86.917
113417.04, 5350.1331626, N, 1738.7702162, E, Depth: 2.04, X: -169.415, Y: -86.96
113417.09, 5350.1331104, N, 1738.7701772, E, Depth: 2.04, X: -169.512, Y: -87.003
113417.14, 5350.1330600, N, 1738.7701382, E, Depth: 2.03, X: -169.606, Y: -87.045
113417.19, 5350.1330084, N, 1738.7700992, E, Depth: 2.03, X: -169.7, Y: -87.088
113417.24, 5350.1329574, N, 1738.7700602, E, Depth: 2.03, X: -169.795, Y: -87.131
113417.29, 5350.1329064, N, 1738.7700212, E, Depth: 2.03, X: -169.89, Y: -87.174
113417.34, 5350.1328536, N, 1738.7699816, E, Depth: 2.04, X: -169.988, Y: -87.217
113417.39, 5350.1328020, N, 1738.7699426, E, Depth: 2.04, X: -170.084, Y: -87.261
113417.44, 5350.1327504, N, 1738.7699030, E, Depth: 2.04, X: -170.18, Y: -87.304
113417.49, 5350.1326982, N, 1738.7698640, E, Depth: 2.04, X: -170.276, Y: -87.347
113417.54, 5350.1326454, N, 1738.7698250, E, Depth: 2.03, X: -170.374, Y: -87.389
113417.59, 5350.1325926, N, 1738.7697860, E, Depth: 2.03, X: -170.472, Y: -87.432
113417.64, 5350.1325404, N, 1738.7697470, E, Depth: 2.03, X: -170.569, Y: -87.475
113417.69, 5350.1324876, N, 1738.7697080, E, Depth: 2.03, X: -170.667, Y: -87.518
113417.74, 5350.1324354, N, 1738.7696708, E, Depth: 2.04, X: -170.764, Y: -87.559
113417.79, 5350.1323826, N, 1738.7696330, E, Depth: 2.04, X: -170.861, Y: -87.6
113417.84, 5350.1323304, N, 1738.7695952, E, Depth: 2.04, X: -170.959, Y: -87.642
113417.89, 5350.1322776, N, 1738.7695574, E, Depth: 2.04, X: -171.056, Y: -87.683
113417.94, 5350.1322254, N, 1738.7695190, E, Depth: 2.04, X: -171.153, Y: -87.725
113417.99, 5350.1321732, N, 1738.7694806, E, Depth: 2.04, X: -171.25, Y: -87.767
113418.04, 5350.1321210, N, 1738.7694422, E, Depth: 2.04, X: -171.347, Y: -87.809
113418.09, 5350.1320688, N, 1738.7694044, E, Depth: 2.04, X: -171.444, Y: -87.851
113418.14, 5350.1320178, N, 1738.7693660, E, Depth: 2.03, X: -171.539, Y: -87.893
113418.19, 5350.1319662, N, 1738.7693276, E, Depth: 2.03, X: -171.634, Y: -87.935
113418.24, 5350.1319152, N, 1738.7692886, E, Depth: 2.03, X: -171.729, Y: -87.978
113418.29, 5350.1318636, N, 1738.7692502, E, Depth: 2.03, X: -171.824, Y: -88.02
113418.34, 5350.1318114, N, 1738.7692124, E, Depth: 2.05, X: -171.922, Y: -88.061
113418.39, 5350.1317592, N, 1738.7691746, E, Depth: 2.05, X: -172.018, Y: -88.103
113418.44, 5350.1317070, N, 1738.7691362, E, Depth: 2.05, X: -172.115, Y: -88.145
113418.49, 5350.1316548, N, 1738.7690984, E, Depth: 2.05, X: -172.211, Y: -88.187
113418.54, 5350.1316044, N, 1738.7690588, E, Depth: 2.04, X: -172.306, Y: -88.23
113418.59, 5350.1315528, N, 1738.7690198, E, Depth: 2.04, X: -172.401, Y: -88.273
113418.64, 5350.1315018, N, 1738.7689808, E, Depth: 2.04, X: -172.496, Y: -88.316
113418.69, 5350.1314502, N, 1738.7689418, E, Depth: 2.04, X: -172.591, Y: -88.359
113418.74, 5350.1313986, N, 1738.7689028, E, Depth: 2.05, X: -172.688, Y: -88.402
113418.79, 5350.1313464, N, 1738.7688638, E, Depth: 2.05, X: -172.784, Y: -88.444
113418.84, 5350.1312948, N, 1738.7688248, E, Depth: 2.05, X: -172.88, Y: -88.487
113418.89, 5350.1312432, N, 1738.7687858, E, Depth: 2.05, X: -172.976, Y: -88.53
113418.94, 5350.1311910, N, 1738.7687474, E, Depth: 2.05, X: -173.072, Y: -88.572
113418.99, 5350.1311394, N, 1738.7687084, E, Depth: 2.05, X: -173.168, Y: -88.614
113419.04, 5350.1310878, N, 1738.7686700, E, Depth: 2.05, X: -173.264, Y: -88.657
113419.09, 5350.1310356, N, 1738.7686316, E, Depth: 2.05, X: -173.36, Y: -88.699
113419.14, 5350.1309828, N, 1738.7685932, E, Depth: 2.05, X: -173.459, Y: -88.741
113419.19, 5350.1309300, N, 1738.7685548, E, Depth: 2.05, X: -173.556, Y: -88.783
113419.24, 5350.1308772, N, 1738.7685164, E, Depth: 2.05, X: -173.654, Y: -88.825
113419.29, 5350.1308244, N, 1738.7684780, E, Depth: 2.05, X: -173.752, Y: -88.867
113419.34, 5350.1307722, N, 1738.7684378, E, Depth: 2.03, X: -173.85, Y: -88.912
113419.39, 5350.1307194, N, 1738.7683982, E, Depth: 2.03, X: -173.947, Y: -88.955
113419.44, 5350.1306666, N, 1738.7683586, E, Depth: 2.03, X: -174.045, Y: -88.998
113419.49, 5350.1306138, N, 1738.7683196, E, Depth: 2.03, X: -174.142, Y: -89.041
113419.54, 5350.1305628, N, 1738.7682824, E, Depth: 2.06, X: -174.237, Y: -89.082
113419.59, 5350.1305112, N, 1738.7682446, E, Depth: 2.06, X: -174.333, Y: -89.123
113419.64, 5350.1304596, N, 1738.7682068, E, Depth: 2.06, X: -174.429, Y: -89.165
113419.69, 5350.1304080, N, 1738.7681690, E, Depth: 2.06, X: -174.525, Y: -89.206
113419.74, 5350.1303552, N, 1738.7681336, E, Depth: 2.04, X: -174.623, Y: -89.245
113419.79, 5350.1303024, N, 1738.7680976, E, Depth: 2.04, X: -174.72, Y: -89.284
113419.84, 5350.1302502, N, 1738.7680622, E, Depth: 2.04, X: -174.818, Y: -89.324
113419.89, 5350.1301974, N, 1738.7680262, E, Depth: 2.04, X: -174.915, Y: -89.363
113419.94, 5350.1301452, N, 1738.7679884, E, Depth: 2.06, X: -175.012, Y: -89.405
113419.99, 5350.1300924, N, 1738.7679512, E, Depth: 2.06, X: -175.11, Y: -89.446
