113400.00, 5350.1496319, N, 01738.8027831, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113401.00, 5350.1495929, N, 01738.8029386, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113402.00, 5350.1495666, N, 01738.8030992, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113403.00, 5350.1495410, N, 01738.8032494, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
113404.00, 5350.1495190, N, 01738.8034033, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
113405.00, 5350.1494931, N, 01738.8035569, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113406.00, 5350.1494586, N, 01738.8036994, E, Satellites: 17, HDOP: 0.8, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113407.00, 5350.1494205, N, 01738.8038432, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
113408.00, 5350.1493812, N, 01738.8039802, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
113409.00, 5350.1493485, N, 01738.8041159, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113410.00, 5350.1493146, N, 01738.8042562, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113411.00, 5350.1492857, N, 01738.8043935, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113412.00, 5350.1492512, N, 01738.8045227, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113413.00, 5350.1492114, N, 01738.8046512, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113414.00, 5350.1491769, N, 01738.8047870, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113415.00, 5350.1491418, N, 01738.8049251, E, Satellites: 18, HDOP: 0.7, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113416.00, 5350.1491125, N, 01738.8050730, E, Satellites: 17, HDOP: 0.8, lon_err: 0.006, lat_err: 0.004, alt_err: 0.010
113417.00, 5350.1490846, N, 01738.8052301, E, Satellites: 17, HDOP: 0.8, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
113418.00, 5350.1490546, N, 01738.8053752, E, Satellites: 17, HDOP: 0.8, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
113419.00, 5350.1490209, N, 01738.8055152, E, Satellites: 17, HDOP: 0.8, lon_err: 0.006, lat_err: 0.005, alt_err: 0.011
