105413.60, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105413.80, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105414.00, 5350.15582, N, 01738.90321, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105414.20, 5350.15582, N, 01738.90321, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105414.40, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105414.60, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105414.80, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105415.00, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105415.20, 5350.15582, N, 01738.90321, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105415.40, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105415.60, 5350.15582, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105415.80, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105416.00, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105416.20, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105416.40, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105416.60, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105416.80, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105417.00, 5350.15581, N, 01738.90321, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105417.20, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105417.40, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
105417.60, 5350.15581, N, 01738.90320, E, Satellites: 12, lon_err: ('0.40',), lat_err: ('0.29',), alt_err: 0.62, Acc_X: 1004,Acc_Y: -39, Acc_Z: 49, Mag_X: -738, Mag_Y: 2323, Mag_Z: -1498
